STATEFP,COUNTYFP,COUNTYNAME,year,heat_days
13,13219,Oconee,2021,36
13,13221,Oglethorpe,1979,17
13,13221,Oglethorpe,1980,49
13,13221,Oglethorpe,1981,48
13,13221,Oglethorpe,1982,8
13,13221,Oglethorpe,1983,28
13,13221,Oglethorpe,1984,6
13,13221,Oglethorpe,1985,27
13,13221,Oglethorpe,1986,65
13,13221,Oglethorpe,1987,31
13,13221,Oglethorpe,1988,57
13,13221,Oglethorpe,1989,14
13,13221,Oglethorpe,1990,31
13,13221,Oglethorpe,1991,18
13,13221,Oglethorpe,1992,12
13,13221,Oglethorpe,1993,46
13,13221,Oglethorpe,1994,4
13,13221,Oglethorpe,1995,28
13,13221,Oglethorpe,1996,17
13,13221,Oglethorpe,1997,15
13,13221,Oglethorpe,1998,40
13,13221,Oglethorpe,1999,52
13,13221,Oglethorpe,2000,55
13,13221,Oglethorpe,2001,13
13,13221,Oglethorpe,2002,55
13,13221,Oglethorpe,2003,2
13,13221,Oglethorpe,2004,26
13,13221,Oglethorpe,2005,22
13,13221,Oglethorpe,2006,57
13,13221,Oglethorpe,2007,82
13,13221,Oglethorpe,2008,63
13,13221,Oglethorpe,2009,92
13,13221,Oglethorpe,2010,75
13,13221,Oglethorpe,2011,103
13,13221,Oglethorpe,2012,75
13,13221,Oglethorpe,2013,14
13,13221,Oglethorpe,2014,76
13,13221,Oglethorpe,2015,59
13,13221,Oglethorpe,2016,75
13,13221,Oglethorpe,2017,38
13,13221,Oglethorpe,2018,58
13,13221,Oglethorpe,2019,76
13,13221,Oglethorpe,2020,46
13,13221,Oglethorpe,2021,37
13,13223,Paulding,1979,6
13,13223,Paulding,1980,33
13,13223,Paulding,1981,24
13,13223,Paulding,1982,2
13,13223,Paulding,1983,15
13,13223,Paulding,1984,2
13,13223,Paulding,1985,7
13,13223,Paulding,1986,51
13,13223,Paulding,1987,15
13,13223,Paulding,1988,33
13,13223,Paulding,1989,0
13,13223,Paulding,1990,19
13,13223,Paulding,1991,4
13,13223,Paulding,1992,6
13,13223,Paulding,1993,21
13,13223,Paulding,1994,0
13,13223,Paulding,1995,24
13,13223,Paulding,1996,7
13,13223,Paulding,1997,6
13,13223,Paulding,1998,16
13,13223,Paulding,1999,26
13,13223,Paulding,2000,47
13,13223,Paulding,2001,2
13,13223,Paulding,2002,19
13,13223,Paulding,2003,0
13,13223,Paulding,2004,6
13,13223,Paulding,2005,11
13,13223,Paulding,2006,32
13,13223,Paulding,2007,69
13,13223,Paulding,2008,31
13,13223,Paulding,2009,74
13,13223,Paulding,2010,47
13,13223,Paulding,2011,88
13,13223,Paulding,2012,64
13,13223,Paulding,2013,10
13,13223,Paulding,2014,52
13,13223,Paulding,2015,47
13,13223,Paulding,2016,61
13,13223,Paulding,2017,14
13,13223,Paulding,2018,18
13,13223,Paulding,2019,46
13,13223,Paulding,2020,31
13,13223,Paulding,2021,18
13,13225,Peach,1979,31
13,13225,Peach,1980,79
13,13225,Peach,1981,70
13,13225,Peach,1982,16
13,13225,Peach,1983,36
13,13225,Peach,1984,20
13,13225,Peach,1985,46
13,13225,Peach,1986,73
13,13225,Peach,1987,38
13,13225,Peach,1988,53
13,13225,Peach,1989,19
13,13225,Peach,1990,66
13,13225,Peach,1991,22
13,13225,Peach,1992,17
13,13225,Peach,1993,64
13,13225,Peach,1994,2
13,13225,Peach,1995,51
13,13225,Peach,1996,29
13,13225,Peach,1997,32
13,13225,Peach,1998,68
13,13225,Peach,1999,63
13,13225,Peach,2000,82
13,13225,Peach,2001,12
13,13225,Peach,2002,55
13,13225,Peach,2003,6
13,13225,Peach,2004,42
13,13225,Peach,2005,32
13,13225,Peach,2006,78
13,13225,Peach,2007,77
13,13225,Peach,2008,64
13,13225,Peach,2009,100
13,13225,Peach,2010,99
13,13225,Peach,2011,113
13,13225,Peach,2012,90
13,13225,Peach,2013,26
13,13225,Peach,2014,102
13,13225,Peach,2015,68
13,13225,Peach,2016,99
13,13225,Peach,2017,35
13,13225,Peach,2018,76
13,13225,Peach,2019,111
13,13225,Peach,2020,63
13,13225,Peach,2021,50
13,13227,Pickens,1979,2
13,13227,Pickens,1980,20
13,13227,Pickens,1981,3
13,13227,Pickens,1982,0
13,13227,Pickens,1983,7
13,13227,Pickens,1984,0
13,13227,Pickens,1985,0
13,13227,Pickens,1986,30
13,13227,Pickens,1987,3
13,13227,Pickens,1988,16
13,13227,Pickens,1989,0
13,13227,Pickens,1990,3
13,13227,Pickens,1991,0
13,13227,Pickens,1992,0
13,13227,Pickens,1993,8
13,13227,Pickens,1994,0
13,13227,Pickens,1995,9
13,13227,Pickens,1996,0
13,13227,Pickens,1997,3
13,13227,Pickens,1998,4
13,13227,Pickens,1999,10
13,13227,Pickens,2000,10
13,13227,Pickens,2001,0
13,13227,Pickens,2002,8
13,13227,Pickens,2003,0
13,13227,Pickens,2004,0
13,13227,Pickens,2005,3
13,13227,Pickens,2006,14
13,13227,Pickens,2007,41
13,13227,Pickens,2008,11
13,13227,Pickens,2009,43
13,13227,Pickens,2010,15
13,13227,Pickens,2011,60
13,13227,Pickens,2012,41
13,13227,Pickens,2013,0
13,13227,Pickens,2014,12
13,13227,Pickens,2015,18
13,13227,Pickens,2016,24
13,13227,Pickens,2017,3
13,13227,Pickens,2018,1
13,13227,Pickens,2019,13
13,13227,Pickens,2020,4
13,13227,Pickens,2021,4
13,13229,Pierce,1979,26
13,13229,Pierce,1980,66
13,13229,Pierce,1981,72
13,13229,Pierce,1982,18
13,13229,Pierce,1983,34
13,13229,Pierce,1984,32
13,13229,Pierce,1985,35
13,13229,Pierce,1986,61
13,13229,Pierce,1987,49
13,13229,Pierce,1988,44
13,13229,Pierce,1989,38
13,13229,Pierce,1990,94
13,13229,Pierce,1991,26
13,13229,Pierce,1992,23
13,13229,Pierce,1993,68
13,13229,Pierce,1994,18
13,13229,Pierce,1995,49
13,13229,Pierce,1996,48
13,13229,Pierce,1997,38
13,13229,Pierce,1998,82
13,13229,Pierce,1999,53
13,13229,Pierce,2000,63
13,13229,Pierce,2001,36
13,13229,Pierce,2002,51
13,13229,Pierce,2003,19
13,13229,Pierce,2004,54
13,13229,Pierce,2005,49
13,13229,Pierce,2006,78
13,13229,Pierce,2007,73
13,13229,Pierce,2008,62
13,13229,Pierce,2009,109
13,13229,Pierce,2010,114
13,13229,Pierce,2011,119
13,13229,Pierce,2012,54
13,13229,Pierce,2013,35
13,13229,Pierce,2014,98
13,13229,Pierce,2015,76
13,13229,Pierce,2016,86
13,13229,Pierce,2017,63
13,13229,Pierce,2018,60
13,13229,Pierce,2019,101
13,13229,Pierce,2020,70
13,13229,Pierce,2021,47
13,13231,Pike,1979,14
13,13231,Pike,1980,37
13,13231,Pike,1981,43
13,13231,Pike,1982,5
13,13231,Pike,1983,20
13,13231,Pike,1984,3
13,13231,Pike,1985,16
13,13231,Pike,1986,55
13,13231,Pike,1987,19
13,13231,Pike,1988,38
13,13231,Pike,1989,3
13,13231,Pike,1990,31
13,13231,Pike,1991,7
13,13231,Pike,1992,7
13,13231,Pike,1993,31
13,13231,Pike,1994,1
13,13231,Pike,1995,29
13,13231,Pike,1996,11
13,13231,Pike,1997,9
13,13231,Pike,1998,32
13,13231,Pike,1999,47
13,13231,Pike,2000,59
13,13231,Pike,2001,6
13,13231,Pike,2002,37
13,13231,Pike,2003,0
13,13231,Pike,2004,14
13,13231,Pike,2005,13
13,13231,Pike,2006,43
13,13231,Pike,2007,60
13,13231,Pike,2008,45
13,13231,Pike,2009,82
13,13231,Pike,2010,77
13,13231,Pike,2011,100
13,13231,Pike,2012,71
13,13231,Pike,2013,14
13,13231,Pike,2014,74
13,13231,Pike,2015,52
13,13231,Pike,2016,71
13,13231,Pike,2017,22
13,13231,Pike,2018,35
13,13231,Pike,2019,67
13,13231,Pike,2020,35
13,13231,Pike,2021,26
13,13233,Polk,1979,6
13,13233,Polk,1980,35
13,13233,Polk,1981,22
13,13233,Polk,1982,2
13,13233,Polk,1983,12
13,13233,Polk,1984,2
13,13233,Polk,1985,7
13,13233,Polk,1986,47
13,13233,Polk,1987,17
13,13233,Polk,1988,36
13,13233,Polk,1989,0
13,13233,Polk,1990,17
13,13233,Polk,1991,4
13,13233,Polk,1992,6
13,13233,Polk,1993,24
13,13233,Polk,1994,0
13,13233,Polk,1995,24
13,13233,Polk,1996,8
13,13233,Polk,1997,8
13,13233,Polk,1998,15
13,13233,Polk,1999,26
13,13233,Polk,2000,48
13,13233,Polk,2001,2
13,13233,Polk,2002,17
13,13233,Polk,2003,0
13,13233,Polk,2004,6
13,13233,Polk,2005,12
13,13233,Polk,2006,34
13,13233,Polk,2007,75
13,13233,Polk,2008,32
13,13233,Polk,2009,74
13,13233,Polk,2010,50
13,13233,Polk,2011,89
13,13233,Polk,2012,74
13,13233,Polk,2013,12
13,13233,Polk,2014,48
13,13233,Polk,2015,49
13,13233,Polk,2016,67
13,13233,Polk,2017,16
13,13233,Polk,2018,26
13,13233,Polk,2019,49
13,13233,Polk,2020,28
13,13233,Polk,2021,18
13,13235,Pulaski,1979,30
13,13235,Pulaski,1980,81
13,13235,Pulaski,1981,79
13,13235,Pulaski,1982,18
13,13235,Pulaski,1983,39
13,13235,Pulaski,1984,21
13,13235,Pulaski,1985,51
13,13235,Pulaski,1986,79
13,13235,Pulaski,1987,41
13,13235,Pulaski,1988,54
13,13235,Pulaski,1989,27
13,13235,Pulaski,1990,85
13,13235,Pulaski,1991,25
13,13235,Pulaski,1992,19
13,13235,Pulaski,1993,64
13,13235,Pulaski,1994,1
13,13235,Pulaski,1995,48
13,13235,Pulaski,1996,37
13,13235,Pulaski,1997,41
13,13235,Pulaski,1998,68
13,13235,Pulaski,1999,65
13,13235,Pulaski,2000,87
13,13235,Pulaski,2001,17
13,13235,Pulaski,2002,67
13,13235,Pulaski,2003,7
13,13235,Pulaski,2004,59
13,13235,Pulaski,2005,35
13,13235,Pulaski,2006,83
13,13235,Pulaski,2007,77
13,13235,Pulaski,2008,80
13,13235,Pulaski,2009,109
13,13235,Pulaski,2010,105
13,13235,Pulaski,2011,113
13,13235,Pulaski,2012,89
13,13235,Pulaski,2013,27
13,13235,Pulaski,2014,106
13,13235,Pulaski,2015,79
13,13235,Pulaski,2016,104
13,13235,Pulaski,2017,43
13,13235,Pulaski,2018,75
13,13235,Pulaski,2019,118
13,13235,Pulaski,2020,72
13,13235,Pulaski,2021,52
13,13237,Putnam,1979,26
13,13237,Putnam,1980,69
13,13237,Putnam,1981,59
13,13237,Putnam,1982,15
13,13237,Putnam,1983,33
13,13237,Putnam,1984,11
13,13237,Putnam,1985,37
13,13237,Putnam,1986,71
13,13237,Putnam,1987,39
13,13237,Putnam,1988,57
13,13237,Putnam,1989,19
13,13237,Putnam,1990,50
13,13237,Putnam,1991,23
13,13237,Putnam,1992,17
13,13237,Putnam,1993,55
13,13237,Putnam,1994,5
13,13237,Putnam,1995,33
13,13237,Putnam,1996,17
13,13237,Putnam,1997,21
13,13237,Putnam,1998,54
13,13237,Putnam,1999,57
13,13237,Putnam,2000,76
13,13237,Putnam,2001,16
13,13237,Putnam,2002,64
13,13237,Putnam,2003,3
13,13237,Putnam,2004,35
13,13237,Putnam,2005,30
13,13237,Putnam,2006,74
13,13237,Putnam,2007,79
13,13237,Putnam,2008,70
13,13237,Putnam,2009,101
13,13237,Putnam,2010,91
13,13237,Putnam,2011,111
13,13237,Putnam,2012,87
13,13237,Putnam,2013,25
13,13237,Putnam,2014,97
13,13237,Putnam,2015,64
13,13237,Putnam,2016,92
13,13237,Putnam,2017,53
13,13237,Putnam,2018,86
13,13237,Putnam,2019,105
13,13237,Putnam,2020,63
13,13237,Putnam,2021,56
13,13239,Quitman,1979,29
13,13239,Quitman,1980,61
13,13239,Quitman,1981,61
13,13239,Quitman,1982,19
13,13239,Quitman,1983,27
13,13239,Quitman,1984,14
13,13239,Quitman,1985,30
13,13239,Quitman,1986,69
13,13239,Quitman,1987,35
13,13239,Quitman,1988,40
13,13239,Quitman,1989,18
13,13239,Quitman,1990,68
13,13239,Quitman,1991,18
13,13239,Quitman,1992,19
13,13239,Quitman,1993,57
13,13239,Quitman,1994,3
13,13239,Quitman,1995,54
13,13239,Quitman,1996,34
13,13239,Quitman,1997,31
13,13239,Quitman,1998,79
13,13239,Quitman,1999,52
13,13239,Quitman,2000,90
13,13239,Quitman,2001,21
13,13239,Quitman,2002,51
13,13239,Quitman,2003,11
13,13239,Quitman,2004,30
13,13239,Quitman,2005,38
13,13239,Quitman,2006,78
13,13239,Quitman,2007,86
13,13239,Quitman,2008,48
13,13239,Quitman,2009,102
13,13239,Quitman,2010,101
13,13239,Quitman,2011,119
13,13239,Quitman,2012,92
13,13239,Quitman,2013,41
13,13239,Quitman,2014,92
13,13239,Quitman,2015,68
13,13239,Quitman,2016,93
13,13239,Quitman,2017,32
13,13239,Quitman,2018,59
13,13239,Quitman,2019,107
13,13239,Quitman,2020,84
13,13239,Quitman,2021,68
13,13241,Rabun,1979,0
13,13241,Rabun,1980,0
13,13241,Rabun,1981,0
13,13241,Rabun,1982,0
13,13241,Rabun,1983,1
13,13241,Rabun,1984,0
13,13241,Rabun,1985,0
13,13241,Rabun,1986,4
13,13241,Rabun,1987,0
13,13241,Rabun,1988,0
13,13241,Rabun,1989,0
13,13241,Rabun,1990,0
13,13241,Rabun,1991,0
13,13241,Rabun,1992,0
13,13241,Rabun,1993,0
13,13241,Rabun,1994,0
13,13241,Rabun,1995,0
13,13241,Rabun,1996,0
13,13241,Rabun,1997,0
13,13241,Rabun,1998,0
13,13241,Rabun,1999,1
13,13241,Rabun,2000,0
13,13241,Rabun,2001,0
13,13241,Rabun,2002,0
13,13241,Rabun,2003,0
13,13241,Rabun,2004,0
13,13241,Rabun,2005,0
13,13241,Rabun,2006,0
13,13241,Rabun,2007,10
13,13241,Rabun,2008,2
13,13241,Rabun,2009,3
13,13241,Rabun,2010,0
13,13241,Rabun,2011,0
13,13241,Rabun,2012,2
13,13241,Rabun,2013,0
13,13241,Rabun,2014,0
13,13241,Rabun,2015,0
13,13241,Rabun,2016,0
13,13241,Rabun,2017,0
13,13241,Rabun,2018,0
13,13241,Rabun,2019,0
13,13241,Rabun,2020,0
13,13241,Rabun,2021,0
13,13243,Randolph,1979,27
13,13243,Randolph,1980,59
13,13243,Randolph,1981,63
13,13243,Randolph,1982,16
13,13243,Randolph,1983,23
13,13243,Randolph,1984,11
13,13243,Randolph,1985,30
13,13243,Randolph,1986,75
13,13243,Randolph,1987,32
13,13243,Randolph,1988,39
13,13243,Randolph,1989,14
13,13243,Randolph,1990,65
13,13243,Randolph,1991,14
13,13243,Randolph,1992,18
13,13243,Randolph,1993,59
13,13243,Randolph,1994,2
13,13243,Randolph,1995,52
13,13243,Randolph,1996,27
13,13243,Randolph,1997,29
13,13243,Randolph,1998,69
13,13243,Randolph,1999,53
13,13243,Randolph,2000,85
13,13243,Randolph,2001,18
13,13243,Randolph,2002,50
13,13243,Randolph,2003,5
13,13243,Randolph,2004,32
13,13243,Randolph,2005,29
13,13243,Randolph,2006,75
13,13243,Randolph,2007,89
13,13243,Randolph,2008,45
13,13243,Randolph,2009,104
13,13243,Randolph,2010,97
13,13243,Randolph,2011,115
13,13243,Randolph,2012,88
13,13243,Randolph,2013,33
13,13243,Randolph,2014,87
13,13243,Randolph,2015,69
13,13243,Randolph,2016,94
13,13243,Randolph,2017,29
13,13243,Randolph,2018,51
13,13243,Randolph,2019,104
13,13243,Randolph,2020,73
13,13243,Randolph,2021,52
13,13245,Richmond,1979,29
13,13245,Richmond,1980,81
13,13245,Richmond,1981,58
13,13245,Richmond,1982,22
13,13245,Richmond,1983,41
13,13245,Richmond,1984,21
13,13245,Richmond,1985,48
13,13245,Richmond,1986,76
13,13245,Richmond,1987,50
13,13245,Richmond,1988,62
13,13245,Richmond,1989,32
13,13245,Richmond,1990,67
13,13245,Richmond,1991,27
13,13245,Richmond,1992,20
13,13245,Richmond,1993,66
13,13245,Richmond,1994,14
13,13245,Richmond,1995,39
13,13245,Richmond,1996,29
13,13245,Richmond,1997,32
13,13245,Richmond,1998,65
13,13245,Richmond,1999,61
13,13245,Richmond,2000,75
13,13245,Richmond,2001,33
13,13245,Richmond,2002,70
13,13245,Richmond,2003,9
13,13245,Richmond,2004,42
13,13245,Richmond,2005,45
13,13245,Richmond,2006,67
13,13245,Richmond,2007,84
13,13245,Richmond,2008,73
13,13245,Richmond,2009,108
13,13245,Richmond,2010,97
13,13245,Richmond,2011,114
13,13245,Richmond,2012,76
13,13245,Richmond,2013,20
13,13245,Richmond,2014,89
13,13245,Richmond,2015,79
13,13245,Richmond,2016,84
13,13245,Richmond,2017,67
13,13245,Richmond,2018,85
13,13245,Richmond,2019,104
13,13245,Richmond,2020,61
13,13245,Richmond,2021,45
13,13247,Rockdale,1979,15
13,13247,Rockdale,1980,40
13,13247,Rockdale,1981,44
13,13247,Rockdale,1982,6
13,13247,Rockdale,1983,23
13,13247,Rockdale,1984,4
13,13247,Rockdale,1985,16
13,13247,Rockdale,1986,55
13,13247,Rockdale,1987,22
13,13247,Rockdale,1988,42
13,13247,Rockdale,1989,5
13,13247,Rockdale,1990,30
13,13247,Rockdale,1991,12
13,13247,Rockdale,1992,7
13,13247,Rockdale,1993,36
13,13247,Rockdale,1994,1
13,13247,Rockdale,1995,27
13,13247,Rockdale,1996,12
13,13247,Rockdale,1997,13
13,13247,Rockdale,1998,35
13,13247,Rockdale,1999,46
13,13247,Rockdale,2000,52
13,13247,Rockdale,2001,9
13,13247,Rockdale,2002,44
13,13247,Rockdale,2003,0
13,13247,Rockdale,2004,14
13,13247,Rockdale,2005,13
13,13247,Rockdale,2006,41
13,13247,Rockdale,2007,70
13,13247,Rockdale,2008,52
13,13247,Rockdale,2009,84
13,13247,Rockdale,2010,75
13,13247,Rockdale,2011,96
13,13247,Rockdale,2012,79
13,13247,Rockdale,2013,15
13,13247,Rockdale,2014,72
13,13247,Rockdale,2015,51
13,13247,Rockdale,2016,75
13,13247,Rockdale,2017,26
13,13247,Rockdale,2018,47
13,13247,Rockdale,2019,67
13,13247,Rockdale,2020,40
13,13247,Rockdale,2021,31
13,13249,Schley,1979,26
13,13249,Schley,1980,63
13,13249,Schley,1981,60
13,13249,Schley,1982,13
13,13249,Schley,1983,30
13,13249,Schley,1984,11
13,13249,Schley,1985,31
13,13249,Schley,1986,67
13,13249,Schley,1987,31
13,13249,Schley,1988,44
13,13249,Schley,1989,14
13,13249,Schley,1990,57
13,13249,Schley,1991,15
13,13249,Schley,1992,15
13,13249,Schley,1993,57
13,13249,Schley,1994,1
13,13249,Schley,1995,47
13,13249,Schley,1996,21
13,13249,Schley,1997,21
13,13249,Schley,1998,64
13,13249,Schley,1999,55
13,13249,Schley,2000,76
13,13249,Schley,2001,11
13,13249,Schley,2002,40
13,13249,Schley,2003,6
13,13249,Schley,2004,27
13,13249,Schley,2005,27
13,13249,Schley,2006,66
13,13249,Schley,2007,72
13,13249,Schley,2008,43
13,13249,Schley,2009,99
13,13249,Schley,2010,96
13,13249,Schley,2011,111
13,13249,Schley,2012,88
13,13249,Schley,2013,24
13,13249,Schley,2014,85
13,13249,Schley,2015,60
13,13249,Schley,2016,96
13,13249,Schley,2017,28
13,13249,Schley,2018,52
13,13249,Schley,2019,97
13,13249,Schley,2020,60
13,13249,Schley,2021,33
13,13251,Screven,1979,29
13,13251,Screven,1980,83
13,13251,Screven,1981,64
13,13251,Screven,1982,16
13,13251,Screven,1983,47
13,13251,Screven,1984,26
13,13251,Screven,1985,43
13,13251,Screven,1986,70
13,13251,Screven,1987,47
13,13251,Screven,1988,57
13,13251,Screven,1989,29
13,13251,Screven,1990,81
13,13251,Screven,1991,25
13,13251,Screven,1992,17
13,13251,Screven,1993,81
13,13251,Screven,1994,14
13,13251,Screven,1995,42
13,13251,Screven,1996,40
13,13251,Screven,1997,27
13,13251,Screven,1998,83
13,13251,Screven,1999,62
13,13251,Screven,2000,72
13,13251,Screven,2001,36
13,13251,Screven,2002,66
13,13251,Screven,2003,10
13,13251,Screven,2004,52
13,13251,Screven,2005,45
13,13251,Screven,2006,72
13,13251,Screven,2007,72
13,13251,Screven,2008,63
13,13251,Screven,2009,113
13,13251,Screven,2010,103
13,13251,Screven,2011,114
13,13251,Screven,2012,56
13,13251,Screven,2013,17
13,13251,Screven,2014,97
13,13251,Screven,2015,81
13,13251,Screven,2016,81
13,13251,Screven,2017,61
13,13251,Screven,2018,61
13,13251,Screven,2019,112
13,13251,Screven,2020,71
13,13251,Screven,2021,47
13,13253,Seminole,1979,24
13,13253,Seminole,1980,60
13,13253,Seminole,1981,61
13,13253,Seminole,1982,20
13,13253,Seminole,1983,27
13,13253,Seminole,1984,19
13,13253,Seminole,1985,29
13,13253,Seminole,1986,70
13,13253,Seminole,1987,30
13,13253,Seminole,1988,27
13,13253,Seminole,1989,22
13,13253,Seminole,1990,75
13,13253,Seminole,1991,15
13,13253,Seminole,1992,16
13,13253,Seminole,1993,60
13,13253,Seminole,1994,6
13,13253,Seminole,1995,45
13,13253,Seminole,1996,35
13,13253,Seminole,1997,27
13,13253,Seminole,1998,83
13,13253,Seminole,1999,50
13,13253,Seminole,2000,88
13,13253,Seminole,2001,17
13,13253,Seminole,2002,53
13,13253,Seminole,2003,11
13,13253,Seminole,2004,51
13,13253,Seminole,2005,45
13,13253,Seminole,2006,84
13,13253,Seminole,2007,98
13,13253,Seminole,2008,52
13,13253,Seminole,2009,110
13,13253,Seminole,2010,97
13,13253,Seminole,2011,122
13,13253,Seminole,2012,85
13,13253,Seminole,2013,47
13,13253,Seminole,2014,91
13,13253,Seminole,2015,74
13,13253,Seminole,2016,86
13,13253,Seminole,2017,43
13,13253,Seminole,2018,62
13,13253,Seminole,2019,102
13,13253,Seminole,2020,80
13,13253,Seminole,2021,40
13,13255,Spalding,1979,15
13,13255,Spalding,1980,36
13,13255,Spalding,1981,43
13,13255,Spalding,1982,5
13,13255,Spalding,1983,22
13,13255,Spalding,1984,3
13,13255,Spalding,1985,16
13,13255,Spalding,1986,54
13,13255,Spalding,1987,20
13,13255,Spalding,1988,38
13,13255,Spalding,1989,3
13,13255,Spalding,1990,29
13,13255,Spalding,1991,7
13,13255,Spalding,1992,7
13,13255,Spalding,1993,31
13,13255,Spalding,1994,0
13,13255,Spalding,1995,28
13,13255,Spalding,1996,12
13,13255,Spalding,1997,11
13,13255,Spalding,1998,33
13,13255,Spalding,1999,47
13,13255,Spalding,2000,57
13,13255,Spalding,2001,7
13,13255,Spalding,2002,38
13,13255,Spalding,2003,0
13,13255,Spalding,2004,13
13,13255,Spalding,2005,12
13,13255,Spalding,2006,43
13,13255,Spalding,2007,60
13,13255,Spalding,2008,44
13,13255,Spalding,2009,83
13,13255,Spalding,2010,78
13,13255,Spalding,2011,99
13,13255,Spalding,2012,70
13,13255,Spalding,2013,14
13,13255,Spalding,2014,74
13,13255,Spalding,2015,52
13,13255,Spalding,2016,73
13,13255,Spalding,2017,22
13,13255,Spalding,2018,36
13,13255,Spalding,2019,68
13,13255,Spalding,2020,36
13,13255,Spalding,2021,25
13,13257,Stephens,1979,5
13,13257,Stephens,1980,27
13,13257,Stephens,1981,31
13,13257,Stephens,1982,1
13,13257,Stephens,1983,22
13,13257,Stephens,1984,1
